,id,park,plain_dates,Year,Month,Day,WY,wy_month,WY_weeknum,genus_species,genus,species,latitude,longitude,url,image_url,minTemp,maxTemp,day_length,prec_daily,prec_cum_WY,MonSumPrec,WkSumPrec,sum_prec_prior14,sum_prec_prior30,MaxTemp_prior14,MinTemp_prior14,AvgMaxTemp_prior14,AvgMinTemp_prior14,MaxDayLen_prior14,MaxTemp_prior30,MinTemp_prior30,AvgMaxTemp_prior30,AvgMinTemp_prior30,MaxDayLen_prior30,status
6696,45416533,Briones,20200509,2020,5,9,2020,8,30,Achyrachaena mollis,Achyrachaena,mollis,37.941955,-122.1655362,https://www.inaturalist.org/observations/45416533,https://inaturalist-open-data.s3.amazonaws.com/photos/72014641/medium.jpg,51.98,87.98,50583,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,83.36428571,53.26571429,50583,96.08,42.98,79.07,52.466,50583,1
6697,45428764,Briones,20200509,2020,5,9,2020,8,30,Bellardia trixago,Bellardia,trixago,37.93706146,-122.1091429,https://www.inaturalist.org/observations/45428764,https://static.inaturalist.org/photos/72034351/medium.jpeg,51.98,87.98,50583,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,83.36428571,53.26571429,50583,96.08,42.98,79.07,52.466,50583,1
11057,45450164,Tilden,20200509,2020,5,9,2020,8,30,Bellardia trixago,Bellardia,trixago,37.90775833,-122.2584933,https://www.inaturalist.org/observations/45450164,https://inaturalist-open-data.s3.amazonaws.com/photos/72073013/medium.jpeg,50,84.02,50573,0,12.91338583,0,0,-5.55E-16,0.933070866,84.02,46.94,76.80714286,51.22142857,50573,84.02,46.04,72.608,51.314,50573,1
6692,45416373,Briones,20200509,2020,5,9,2020,8,30,Clarkia unguiculata,Clarkia,unguiculata,37.92720333,-122.1596138,https://www.inaturalist.org/observations/45416373,https://inaturalist-open-data.s3.amazonaws.com/photos/72014397/medium.jpg,51.98,87.98,50583,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,83.36428571,53.26571429,50583,96.08,42.98,79.07,52.466,50583,1
6698,45462141,Briones,20200509,2020,5,9,2020,8,30,Clarkia unguiculata,Clarkia,unguiculata,37.9359286,-122.1104647,https://www.inaturalist.org/observations/45462141,https://static.inaturalist.org/photos/72092197/medium.jpeg,51.98,87.98,50583,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,83.36428571,53.26571429,50583,96.08,42.98,79.07,52.466,50583,1
18749,45426949,Garin,20200509,2020,5,9,2020,8,30,Conium maculatum,Conium,maculatum,37.64490556,-122.0330806,https://www.inaturalist.org/observations/45426949,https://inaturalist-open-data.s3.amazonaws.com/photos/72017581/medium.jpeg,51.08,69.08,50505,0,8.216535433,0.688976378,0.12992126,-7.77E-16,0,87.98,48.02,72.91142857,52.01857143,50505,87.98,46.04,70.166,52.238,50505,2
18754,45426973,Garin,20200509,2020,5,9,2020,8,30,Eschscholzia californica,Eschscholzia,californica,37.64480278,-122.0342778,https://www.inaturalist.org/observations/45426973,https://inaturalist-open-data.s3.amazonaws.com/photos/72018114/medium.jpeg,51.08,69.08,50505,0,8.216535433,0.688976378,0.12992126,-7.77E-16,0,87.98,48.02,72.91142857,52.01857143,50505,87.98,46.04,70.166,52.238,50505,1
18747,45426910,Garin,20200509,2020,5,9,2020,8,30,Myosotis latifolia,Myosotis,latifolia,37.64347778,-122.0305028,https://www.inaturalist.org/observations/45426910,https://inaturalist-open-data.s3.amazonaws.com/photos/72015823/medium.jpeg,51.08,69.08,50505,0,8.216535433,0.688976378,0.12992126,-7.77E-16,0,87.98,48.02,72.91142857,52.01857143,50505,87.98,46.04,70.166,52.238,50505,1
6694,45416421,Briones,20200509,2020,5,9,2020,8,30,Triteleia laxa,Triteleia,laxa,37.93933667,-122.1578138,https://www.inaturalist.org/observations/45416421,https://inaturalist-open-data.s3.amazonaws.com/photos/72014483/medium.jpg,51.98,87.98,50583,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,83.36428571,53.26571429,50583,96.08,42.98,79.07,52.466,50583,1
18753,45426966,Garin,20200509,2020,5,9,2020,8,30,Triteleia laxa,Triteleia,laxa,37.64523333,-122.0343472,https://www.inaturalist.org/observations/45426966,https://inaturalist-open-data.s3.amazonaws.com/photos/72017991/medium.jpeg,51.08,69.08,50505,0,8.216535433,0.688976378,0.12992126,-7.77E-16,0,87.98,48.02,72.91142857,52.01857143,50505,87.98,46.04,70.166,52.238,50505,1
18751,45426961,Garin,20200509,2020,5,9,2020,8,30,Vicia villosa,Vicia,villosa,37.64507778,-122.03315,https://www.inaturalist.org/observations/45426961,https://inaturalist-open-data.s3.amazonaws.com/photos/72017822/medium.jpeg,51.08,69.08,50505,0,8.216535433,0.688976378,0.12992126,-7.77E-16,0,87.98,48.02,72.91142857,52.01857143,50505,87.98,46.04,70.166,52.238,50505,1
1784,45530807,Sunol,20200510,2020,5,10,2020,8,30,Achillea millefolium,Achillea,millefolium,37.50942167,-121.82097,https://www.inaturalist.org/observations/45530807,https://inaturalist-open-data.s3.amazonaws.com/photos/72198419/medium.jpg,53.51,74.48,50584,0,7.271653543,0.19488189,0.029527559,-8.88E-16,-8.88E-16,93.56,42.98,79.61,51.04785714,50584,93.56,42.98,76.328,50.537,50584,1
4746,45565360,Briones,20200510,2020,5,10,2020,8,30,Bellardia trixago,Bellardia,trixago,37.93723611,-122.1666556,https://www.inaturalist.org/observations/45565360,https://inaturalist-open-data.s3.amazonaws.com/photos/72254583/medium.jpeg,53.96,73.94,50695,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,82.86285714,53.04714286,50695,96.08,42.98,79.202,52.598,50695,1
9308,45545041,Tilden,20200510,2020,5,10,2020,8,30,Bellardia trixago,Bellardia,trixago,37.90706389,-122.2570111,https://www.inaturalist.org/observations/45545041,https://inaturalist-open-data.s3.amazonaws.com/photos/72220763/medium.jpeg,53.96,69.98,50685,0,12.91338583,0,0,-5.55E-16,0.933070866,84.02,46.94,76.08714286,51.28571429,50685,84.02,46.04,72.806,51.446,50685,1
9305,45539126,Tilden,20200510,2020,5,10,2020,8,30,Dipsacus sativus,Dipsacus,sativus,37.90509667,-122.2600033,https://www.inaturalist.org/observations/45539126,https://inaturalist-open-data.s3.amazonaws.com/photos/72211551/medium.jpg,53.96,69.98,50685,0,12.91338583,0,0,-5.55E-16,0.933070866,84.02,46.94,76.08714286,51.28571429,50685,84.02,46.04,72.806,51.446,50685,2
1783,45530761,Sunol,20200510,2020,5,10,2020,8,30,Dipterostemon capitatus,Dipterostemon,capitatus,37.509445,-121.820945,https://www.inaturalist.org/observations/45530761,https://inaturalist-open-data.s3.amazonaws.com/photos/72198323/medium.jpg,53.51,74.48,50584,0,7.271653543,0.19488189,0.029527559,-8.88E-16,-8.88E-16,93.56,42.98,79.61,51.04785714,50584,93.56,42.98,76.328,50.537,50584,1
9310,45605197,Tilden,20200510,2020,5,10,2020,8,30,Dipterostemon capitatus,Dipterostemon,capitatus,37.90286815,-122.2506949,https://www.inaturalist.org/observations/45605197,https://inaturalist-open-data.s3.amazonaws.com/photos/72320670/medium.jpeg,53.96,69.98,50685,0,12.91338583,0,0,-5.55E-16,0.933070866,84.02,46.94,76.08714286,51.28571429,50685,84.02,46.04,72.806,51.446,50685,1
1785,45531033,Sunol,20200510,2020,5,10,2020,8,30,Eschscholzia californica,Eschscholzia,californica,37.50748,-121.8197633,https://www.inaturalist.org/observations/45531033,https://inaturalist-open-data.s3.amazonaws.com/photos/72198872/medium.jpg,53.51,74.48,50584,0,7.271653543,0.19488189,0.029527559,-8.88E-16,-8.88E-16,93.56,42.98,79.61,51.04785714,50584,93.56,42.98,76.328,50.537,50584,1
4748,45565366,Briones,20200510,2020,5,10,2020,8,30,Eschscholzia californica,Eschscholzia,californica,37.93747778,-122.166725,https://www.inaturalist.org/observations/45565366,https://inaturalist-open-data.s3.amazonaws.com/photos/72254599/medium.jpeg,53.96,73.94,50695,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,82.86285714,53.04714286,50695,96.08,42.98,79.202,52.598,50695,1
16705,45568040,JDGrant,20200510,2020,5,10,2020,8,30,Sidalcea malviflora,Sidalcea,malviflora,37.30499667,-121.707305,https://www.inaturalist.org/observations/45568040,https://static.inaturalist.org/photos/72261134/medium.jpg,52.97,70.52,50541,0,13.75984252,1.135826772,0.269685039,-1.11E-15,-2.22E-16,85.01,45.5,72.22357143,51.60714286,50541,85.01,43.43,69.323,50.198,50541,1
1787,45531323,Sunol,20200510,2020,5,10,2020,8,30,Silybum marianum,Silybum,marianum,37.50426167,-121.8230367,https://www.inaturalist.org/observations/45531323,https://inaturalist-open-data.s3.amazonaws.com/photos/72199308/medium.jpg,53.51,74.48,50584,0,7.271653543,0.19488189,0.029527559,-8.88E-16,-8.88E-16,93.56,42.98,79.61,51.04785714,50584,93.56,42.98,76.328,50.537,50584,1
1782,45530701,Sunol,20200510,2020,5,10,2020,8,30,Triteleia laxa,Triteleia,laxa,37.510325,-121.823975,https://www.inaturalist.org/observations/45530701,https://inaturalist-open-data.s3.amazonaws.com/photos/72198194/medium.jpg,53.51,74.48,50584,0,7.271653543,0.19488189,0.029527559,-8.88E-16,-8.88E-16,93.56,42.98,79.61,51.04785714,50584,93.56,42.98,76.328,50.537,50584,1
4749,60565983,Briones,20200510,2020,5,10,2020,8,30,Vicia villosa,Vicia,villosa,37.94841559,-122.1518566,https://www.inaturalist.org/observations/60565983,https://static.inaturalist.org/photos/132349494/medium.jpg,53.96,73.94,50695,0,7.980314961,0.460629921,0.102362205,-2.78E-16,-5.55E-17,96.08,48.92,82.86285714,53.04714286,50695,96.08,42.98,79.202,52.598,50695,1
9304,45534294,Tilden,20200510,2020,5,10,2020,8,30,Vicia villosa,Vicia,villosa,37.909205,-122.248025,https://www.inaturalist.org/observations/45534294,https://static.inaturalist.org/photos/72204133/medium.jpeg,53.96,69.98,50685,0,12.91338583,0,0,-5.55E-16,0.933070866,84.02,46.94,76.08714286,51.28571429,50685,84.02,46.04,72.806,51.446,50685,1
3369,45878254,PRidge,20200511,2020,5,11,2020,8,30,Erodium botrys,Erodium,botrys,37.64757569,-121.9187088,https://www.inaturalist.org/observations/45878254,https://inaturalist-open-data.s3.amazonaws.com/photos/72764407/medium.jpg,50.45,77.54,50720,0,7.978346457,0.474409449,0.07480315,-1.22E-15,-8.88E-16,92.03,44.51,77.21214286,50.86785714,50720,92.03,42.98,74.312,50.702,50720,1
1790,45744919,Sunol,20200512,2020,5,12,2020,8,30,Calochortus albus,Calochortus,albus,37.51200852,-121.7821298,https://www.inaturalist.org/observations/45744919,https://inaturalist-open-data.s3.amazonaws.com/photos/72548832/medium.jpg,54.05,68,50799,0.019685039,7.291338583,0.19488189,0.029527559,0.019685039,0.019685039,93.56,42.98,78.18285714,50.80357143,50799,93.56,42.98,76.766,50.603,50799,1
14205,45707654,AChabot,20200512,2020,5,12,2020,8,30,Calochortus albus,Calochortus,albus,37.72033334,-122.1044726,https://www.inaturalist.org/observations/45707654,https://static.inaturalist.org/photos/72489183/medium.jpg,57.92,68,50868,0.031496063,8.342519685,0.44488189,0.122047244,0.11023622,0.11023622,87.08,48.02,73.13,53.00857143,50868,87.08,46.94,71.99,53.528,50868,1
9318,45876078,Tilden,20200512,2020,5,12,2020,8,30,Scrophularia californica,Scrophularia,californica,37.91117111,-122.267435,https://www.inaturalist.org/observations/45876078,https://inaturalist-open-data.s3.amazonaws.com/photos/72760627/medium.jpg,55.04,71.06,50903,0,12.91338583,0,0,-5.55E-16,0.74015748,84.02,46.94,75.43142857,51.28571429,50903,84.02,46.04,73.274,51.578,50903,1
14207,49684949,AChabot,20200512,2020,5,12,2020,8,30,Triteleia laxa,Triteleia,laxa,37.727795,-122.0958555,https://www.inaturalist.org/observations/49684949,https://static.inaturalist.org/photos/78879152/medium.jpg,57.92,68,50868,0.031496063,8.342519685,0.44488189,0.122047244,0.11023622,0.11023622,87.08,48.02,73.13,53.00857143,50868,87.08,46.94,71.99,53.528,50868,1
14208,45949372,AChabot,20200513,2020,5,13,2020,8,30,Calochortus albus,Calochortus,albus,37.77045833,-122.1283638,https://www.inaturalist.org/observations/45949372,https://inaturalist-open-data.s3.amazonaws.com/photos/72877824/medium.jpg,55.04,69.08,50975,0,8.342519685,0.44488189,0.122047244,0.11023622,0.11023622,87.08,48.02,73.28428571,52.94428571,50975,87.08,46.94,71.96,53.594,50975,1
16706,45817705,JDGrant,20200513,2020,5,13,2020,8,30,Calochortus albus,Calochortus,albus,37.3466365,-121.706727,https://www.inaturalist.org/observations/45817705,https://inaturalist-open-data.s3.amazonaws.com/photos/72665716/medium.jpg,42.44,61.97,50860,0.07480315,14.02952756,1.135826772,0.269685039,0.269685039,0.269685039,85.01,42.44,70.08285714,49.90357143,50860,85.01,42.44,69.311,49.982,50860,1
16707,45817734,JDGrant,20200513,2020,5,13,2020,8,30,Erodium cicutarium,Erodium,cicutarium,37.34717545,-121.7059596,https://www.inaturalist.org/observations/45817734,https://inaturalist-open-data.s3.amazonaws.com/photos/72665760/medium.jpg,42.44,61.97,50860,0.07480315,14.02952756,1.135826772,0.269685039,0.269685039,0.269685039,85.01,42.44,70.08285714,49.90357143,50860,85.01,42.44,69.311,49.982,50860,1
1792,45844896,Sunol,20200513,2020,5,13,2020,8,30,Triteleia laxa,Triteleia,laxa,37.50900892,-121.8252115,https://www.inaturalist.org/observations/45844896,https://inaturalist-open-data.s3.amazonaws.com/photos/72710463/medium.jpeg,48.92,69.98,50904,0.00984252,7.301181102,0.19488189,0.029527559,0.029527559,0.029527559,93.56,42.98,78.035,50.47571429,50904,93.56,42.98,76.682,50.585,50904,1
11063,45890916,Tilden,20200514,2020,5,14,2020,8,30,Bellardia trixago,Bellardia,trixago,37.90748416,-122.2565286,https://www.inaturalist.org/observations/45890916,https://static.inaturalist.org/photos/72812243/medium.jpg,53.96,64.04,51115,0,12.91338583,0,0,-5.55E-16,0.728346457,84.02,46.94,73.72142857,51.28571429,51115,84.02,46.94,73.076,51.842,51115,1
15264,46165687,AChabot,20200514,2020,5,14,2020,8,30,Chlorogalum pomeridianum,Chlorogalum,pomeridianum,37.71678,-122.1133805,https://www.inaturalist.org/observations/46165687,https://inaturalist-open-data.s3.amazonaws.com/photos/73218421/medium.jpg,59,69.08,51079,0.011811024,8.354330709,0.44488189,0.122047244,0.122047244,0.122047244,87.08,48.02,73.14285714,53.22714286,51079,87.08,48.02,71.594,53.996,51079,1
11067,45923161,Tilden,20200514,2020,5,14,2020,8,30,Eschscholzia californica,Eschscholzia,californica,37.913325,-122.2588283,https://www.inaturalist.org/observations/45923161,https://inaturalist-open-data.s3.amazonaws.com/photos/72834044/medium.jpg,53.96,64.04,51115,0,12.91338583,0,0,-5.55E-16,0.728346457,84.02,46.94,73.72142857,51.28571429,51115,84.02,46.94,73.076,51.842,51115,1
11079,45926229,Tilden,20200514,2020,5,14,2020,8,30,Scrophularia californica,Scrophularia,californica,37.91063667,-122.2674717,https://www.inaturalist.org/observations/45926229,https://inaturalist-open-data.s3.amazonaws.com/photos/72839375/medium.jpg,53.96,64.04,51115,0,12.91338583,0,0,-5.55E-16,0.728346457,84.02,46.94,73.72142857,51.28571429,51115,84.02,46.94,73.076,51.842,51115,1
15265,46165936,AChabot,20200514,2020,5,14,2020,8,30,Silybum marianum,Silybum,marianum,37.71438833,-122.1097638,https://www.inaturalist.org/observations/46165936,https://inaturalist-open-data.s3.amazonaws.com/photos/73218995/medium.jpg,59,69.08,51079,0.011811024,8.354330709,0.44488189,0.122047244,0.122047244,0.122047244,87.08,48.02,73.14285714,53.22714286,51079,87.08,48.02,71.594,53.996,51079,1
11073,45925616,Tilden,20200514,2020,5,14,2020,8,30,Sisyrinchium bellum,Sisyrinchium,bellum,37.91088833,-122.2596667,https://www.inaturalist.org/observations/45925616,https://inaturalist-open-data.s3.amazonaws.com/photos/72838128/medium.jpg,53.96,64.04,51115,0,12.91338583,0,0,-5.55E-16,0.728346457,84.02,46.94,73.72142857,51.28571429,51115,84.02,46.94,73.076,51.842,51115,1
15261,46164010,AChabot,20200514,2020,5,14,2020,8,30,Triteleia laxa,Triteleia,laxa,37.715655,-122.110625,https://www.inaturalist.org/observations/46164010,https://inaturalist-open-data.s3.amazonaws.com/photos/73215578/medium.jpg,59,69.08,51079,0.011811024,8.354330709,0.44488189,0.122047244,0.122047244,0.122047244,87.08,48.02,73.14285714,53.22714286,51079,87.08,48.02,71.594,53.996,51079,1
1797,46031958,Sunol,20200515,2020,5,15,2020,8,30,Clarkia unguiculata,Clarkia,unguiculata,37.50537167,-121.8183667,https://www.inaturalist.org/observations/46031958,https://inaturalist-open-data.s3.amazonaws.com/photos/73007790/medium.jpg,55.04,73.94,51110,0,7.301181102,0.19488189,0.029527559,0.029527559,0.029527559,93.56,42.98,77.63642857,50.98357143,51110,93.56,42.98,76.295,51.173,51110,1
16708,46041427,JDGrant,20200515,2020,5,15,2020,8,30,Collinsia heterophylla,Collinsia,heterophylla,37.31194553,-121.7047445,https://www.inaturalist.org/observations/46041427,https://static.inaturalist.org/photos/73024426/medium.jpeg,49.01,65.93,51063,0,14.02952756,1.135826772,0.269685039,0.269685039,0.269685039,85.01,42.44,69.64571429,49.83285714,51063,85.01,42.44,68.924,49.934,51063,1
14210,46183022,AChabot,20200515,2020,5,15,2020,8,30,Dipsacus sativus,Dipsacus,sativus,37.776975,-122.1269138,https://www.inaturalist.org/observations/46183022,https://static.inaturalist.org/photos/73248700/medium.jpg,57.02,71.06,51182,0,8.354330709,0.44488189,0.122047244,0.122047244,0.122047244,87.08,48.02,72.93714286,53.72857143,51182,87.08,48.02,71.498,54.23,51182,3
16714,46045274,JDGrant,20200515,2020,5,15,2020,8,30,Dipsacus sativus,Dipsacus,sativus,37.34489724,-121.7164719,https://www.inaturalist.org/observations/46045274,https://inaturalist-open-data.s3.amazonaws.com/photos/73030667/medium.jpg,49.01,65.93,51063,0,14.02952756,1.135826772,0.269685039,0.269685039,0.269685039,85.01,42.44,69.64571429,49.83285714,51063,85.01,42.44,68.924,49.934,51063,6
4751,46126397,Briones,20200515,2020,5,15,2020,8,30,Eschscholzia californica,Eschscholzia,californica,37.90784167,-122.1147528,https://www.inaturalist.org/observations/46126397,https://static.inaturalist.org/photos/73157816/medium.jpg,53.96,78.08,51230,0,8.082677165,0.460629921,0.102362205,0.102362205,0.102362205,96.08,48.92,79.64857143,52.46857143,51230,96.08,48.92,78.77,53.258,51230,1
9327,46878242,Tilden,20200515,2020,5,15,2020,8,30,Eschscholzia californica,Eschscholzia,californica,37.89996823,-122.2457325,https://www.inaturalist.org/observations/46878242,https://inaturalist-open-data.s3.amazonaws.com/photos/74345186/medium.jpg,51.98,66.92,51218,0,12.91338583,0,0,-5.55E-16,0.728346457,84.02,46.94,73.00142857,51.56857143,51218,84.02,46.94,72.572,51.908,51218,1
9324,46053886,Tilden,20200515,2020,5,15,2020,8,30,Lathyrus latifolius,Lathyrus,latifolius,37.90844275,-122.2553745,https://www.inaturalist.org/observations/46053886,https://inaturalist-open-data.s3.amazonaws.com/photos/73045552/medium.jpeg,51.98,66.92,51218,0,12.91338583,0,0,-5.55E-16,0.728346457,84.02,46.94,73.00142857,51.56857143,51218,84.02,46.94,72.572,51.908,51218,1
4752,48296704,Briones,20200515,2020,5,15,2020,8,30,Myosotis latifolia,Myosotis,latifolia,37.92552395,-122.1558366,https://www.inaturalist.org/observations/48296704,https://inaturalist-open-data.s3.amazonaws.com/photos/76625860/medium.jpg,53.96,78.08,51230,0,8.082677165,0.460629921,0.102362205,0.102362205,0.102362205,96.08,48.92,79.64857143,52.46857143,51230,96.08,48.92,78.77,53.258,51230,1
4750,46057945,Briones,20200515,2020,5,15,2020,8,30,Triteleia laxa,Triteleia,laxa,37.92868461,-122.1552161,https://www.inaturalist.org/observations/46057945,https://inaturalist-open-data.s3.amazonaws.com/photos/73053057/medium.jpg,53.96,78.08,51230,0,8.082677165,0.460629921,0.102362205,0.102362205,0.102362205,96.08,48.92,79.64857143,52.46857143,51230,96.08,48.92,78.77,53.258,51230,1
1804,46172506,Sunol,20200516,2020,5,16,2020,8,31,Achillea millefolium,Achillea,millefolium,37.52884833,-121.8242367,https://www.inaturalist.org/observations/46172506,https://static.inaturalist.org/photos/73229766/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
1812,46228683,Sunol,20200516,2020,5,16,2020,8,31,Achillea millefolium,Achillea,millefolium,37.51331879,-121.826476,https://www.inaturalist.org/observations/46228683,https://inaturalist-open-data.s3.amazonaws.com/photos/73319435/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
1819,46402986,Sunol,20200516,2020,5,16,2020,8,31,Achillea millefolium,Achillea,millefolium,37.52884833,-121.8242367,https://www.inaturalist.org/observations/46402986,https://static.inaturalist.org/photos/73229766/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
4769,46811634,Briones,20200516,2020,5,16,2020,8,31,Achillea millefolium,Achillea,millefolium,37.93452413,-122.1459025,https://www.inaturalist.org/observations/46811634,https://static.inaturalist.org/photos/74242073/medium.jpg,57.02,75.92,51332,0,8.082677165,0.460629921,0.279527559,0.102362205,0.102362205,96.08,48.92,79.85428571,52.54571429,51332,96.08,48.92,78.866,53.36,51332,1
16718,46159816,JDGrant,20200516,2020,5,16,2020,8,31,Achillea millefolium,Achillea,millefolium,37.33038056,-121.70765,https://www.inaturalist.org/observations/46159816,https://inaturalist-open-data.s3.amazonaws.com/photos/73208613/medium.jpg,50.99,71.51,51162,0,14.02952756,1.135826772,0.645669291,0.269685039,0.269685039,85.01,42.44,69.96714286,49.97428571,51162,85.01,42.44,69.125,49.898,51162,1
4754,46118329,Briones,20200516,2020,5,16,2020,8,31,Achyrachaena mollis,Achyrachaena,mollis,37.91240584,-122.1307228,https://www.inaturalist.org/observations/46118329,https://inaturalist-open-data.s3.amazonaws.com/photos/75079799/medium.jpg,57.02,75.92,51332,0,8.082677165,0.460629921,0.279527559,0.102362205,0.102362205,96.08,48.92,79.85428571,52.54571429,51332,96.08,48.92,78.866,53.36,51332,1
16724,46159875,JDGrant,20200516,2020,5,16,2020,8,31,Achyrachaena mollis,Achyrachaena,mollis,37.30953611,-121.7001111,https://www.inaturalist.org/observations/46159875,https://inaturalist-open-data.s3.amazonaws.com/photos/73208909/medium.jpg,50.99,71.51,51162,0,14.02952756,1.135826772,0.645669291,0.269685039,0.269685039,85.01,42.44,69.96714286,49.97428571,51162,85.01,42.44,69.125,49.898,51162,1
16739,48094740,JDGrant,20200516,2020,5,16,2020,8,31,Achyrachaena mollis,Achyrachaena,mollis,37.36856111,-121.6934056,https://www.inaturalist.org/observations/48094740,https://inaturalist-open-data.s3.amazonaws.com/photos/76296868/medium.jpeg,50.99,71.51,51162,0,14.02952756,1.135826772,0.645669291,0.269685039,0.269685039,85.01,42.44,69.96714286,49.97428571,51162,85.01,42.44,69.125,49.898,51162,1
1806,46172526,Sunol,20200516,2020,5,16,2020,8,31,Bellardia trixago,Bellardia,trixago,37.52449,-121.8318583,https://www.inaturalist.org/observations/46172526,https://static.inaturalist.org/photos/73229905/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
1807,46181925,Sunol,20200516,2020,5,16,2020,8,31,Bellardia trixago,Bellardia,trixago,37.53139167,-121.8447633,https://www.inaturalist.org/observations/46181925,https://inaturalist-open-data.s3.amazonaws.com/photos/73246660/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
4757,46173788,Briones,20200516,2020,5,16,2020,8,31,Bellardia trixago,Bellardia,trixago,37.92865748,-122.1576526,https://www.inaturalist.org/observations/46173788,https://static.inaturalist.org/photos/73232231/medium.jpeg,57.02,75.92,51332,0,8.082677165,0.460629921,0.279527559,0.102362205,0.102362205,96.08,48.92,79.85428571,52.54571429,51332,96.08,48.92,78.866,53.36,51332,1
1803,46172505,Sunol,20200516,2020,5,16,2020,8,31,Calochortus albus,Calochortus,albus,37.52876333,-121.8231017,https://www.inaturalist.org/observations/46172505,https://static.inaturalist.org/photos/73229730/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
14211,46133419,AChabot,20200516,2020,5,16,2020,8,31,Calochortus albus,Calochortus,albus,37.72885491,-122.1181252,https://www.inaturalist.org/observations/46133419,https://inaturalist-open-data.s3.amazonaws.com/photos/73168467/medium.jpeg,57.92,75.02,51283,0.011811024,8.366141732,0.44488189,0.291338583,0.133858268,0.133858268,87.08,48.02,73.15571429,53.79285714,51283,87.08,48.02,71.9,54.362,51283,1
14220,46277163,AChabot,20200516,2020,5,16,2020,8,31,Calochortus albus,Calochortus,albus,37.75301265,-122.1131602,https://www.inaturalist.org/observations/46277163,https://inaturalist-open-data.s3.amazonaws.com/photos/73393681/medium.jpeg,57.92,75.02,51283,0.011811024,8.366141732,0.44488189,0.291338583,0.133858268,0.133858268,87.08,48.02,73.15571429,53.79285714,51283,87.08,48.02,71.9,54.362,51283,1
16728,46170349,JDGrant,20200516,2020,5,16,2020,8,31,Calochortus albus,Calochortus,albus,37.333355,-121.6964333,https://www.inaturalist.org/observations/46170349,https://static.inaturalist.org/photos/73226305/medium.jpg,50.99,71.51,51162,0,14.02952756,1.135826772,0.645669291,0.269685039,0.269685039,85.01,42.44,69.96714286,49.97428571,51162,85.01,42.44,69.125,49.898,51162,1
1813,46277371,Sunol,20200516,2020,5,16,2020,8,31,Castilleja exserta,Castilleja,exserta,37.50961993,-121.8247341,https://www.inaturalist.org/observations/46277371,https://inaturalist-open-data.s3.amazonaws.com/photos/73394008/medium.jpg,54.05,76.46,51209,0,7.301181102,0.19488189,0.106299213,0.029527559,0.029527559,93.56,42.98,77.88714286,50.91285714,51209,93.56,42.98,76.595,51.257,51209,1
16723,46159866,JDGrant,20200516,2020,5,16,2020,8,31,Castilleja exserta,Castilleja,exserta,37.31454167,-121.6980972,https://www.inaturalist.org/observations/46159866,https://inaturalist-open-data.s3.amazonaws.com/photos/73208829/medium.jpg,50.99,71.51,51162,0,14.02952756,1.135826772,0.645669291,0.269685039,0.269685039,85.01,42.44,69.96714286,49.97428571,51162,85.01,42.44,69.125,49.898,51162,1
4768,46811044,Briones,20200516,2020,5,16,2020,8,31,Collinsia heterophylla,Collinsia,heterophylla,37.93214535,-122.1484987,https://www.inaturalist.org/observations/46811044,https://static.inaturalist.org/photos/74240976/medium.jpg,57.02,75.92,51332,0,8.082677165,0.460629921,0.279527559,0.102362205,0.102362205,96.08,48.92,79.85428571,52.54571429,51332,96.08,48.92,78.866,53.36,51332,1
