,plain_dates,park_name,year,month,day,hour_rise,minute_rise,hour_set,minute_set,day_length
10483,20210402,Joseph D Grant County Park,2021,4,2,6,50,19,29,45572
10484,20210402,Mt Diablo StatePark,2021,4,2,6,50,19,31,45612
10485,20210402,Pleasanton Ridge Regional Park,2021,4,2,6,50,19,30,45592
10486,20210402,Sunol,2021,4,2,6,50,19,30,45584
10487,20210402,Tilden,2021,4,2,6,52,19,32,45613
10488,20210403,Anthony Chabot Regional Park,2021,4,3,6,50,19,32,45748
10489,20210403,Briones,2021,4,3,6,50,19,32,45761
10490,20210403,Garin Regional Park,2021,4,3,6,49,19,32,45737
10491,20210403,Joseph D Grant County Park,2021,4,3,6,48,19,30,45714
10492,20210403,Mt Diablo StatePark,2021,4,3,6,49,19,32,45757
10493,20210403,Pleasanton Ridge Regional Park,2021,4,3,6,49,19,31,45736
10494,20210403,Sunol,2021,4,3,6,49,19,31,45727
10495,20210403,Tilden,2021,4,3,6,50,19,33,45758
10496,20210404,Anthony Chabot Regional Park,2021,4,4,6,48,19,33,45892
10497,20210404,Briones,2021,4,4,6,48,19,33,45906
10498,20210404,Garin Regional Park,2021,4,4,6,48,19,33,45881
10499,20210404,Joseph D Grant County Park,2021,4,4,6,47,19,31,45856
10500,20210404,Mt Diablo StatePark,2021,4,4,6,47,19,32,45902
10501,20210404,Pleasanton Ridge Regional Park,2021,4,4,6,47,19,32,45879
10502,20210404,Sunol,2021,4,4,6,47,19,32,45870
10503,20210404,Tilden,2021,4,4,6,49,19,34,45903
10504,20210405,Anthony Chabot Regional Park,2021,4,5,6,47,19,34,46036
10505,20210405,Briones,2021,4,5,6,47,19,34,46051
10506,20210405,Garin Regional Park,2021,4,5,6,46,19,34,46024
10507,20210405,Joseph D Grant County Park,2021,4,5,6,45,19,32,45998
10508,20210405,Mt Diablo StatePark,2021,4,5,6,46,19,33,46046
10509,20210405,Pleasanton Ridge Regional Park,2021,4,5,6,46,19,33,46022
10510,20210405,Sunol,2021,4,5,6,46,19,33,46012
10511,20210405,Tilden,2021,4,5,6,47,19,35,46047
10512,20210406,Anthony Chabot Regional Park,2021,4,6,6,45,19,35,46179
10513,20210406,Briones,2021,4,6,6,45,19,35,46196
10514,20210406,Garin Regional Park,2021,4,6,6,45,19,34,46167
10515,20210406,Joseph D Grant County Park,2021,4,6,6,44,19,33,46139
10516,20210406,Mt Diablo StatePark,2021,4,6,6,44,19,34,46190
10517,20210406,Pleasanton Ridge Regional Park,2021,4,6,6,44,19,34,46165
10518,20210406,Sunol,2021,4,6,6,44,19,34,46155
10519,20210406,Tilden,2021,4,6,6,46,19,36,46192
10520,20210407,Anthony Chabot Regional Park,2021,4,7,6,44,19,36,46322
10521,20210407,Briones,2021,4,7,6,44,19,36,46339
10522,20210407,Garin Regional Park,2021,4,7,6,44,19,35,46309
10523,20210407,Joseph D Grant County Park,2021,4,7,6,42,19,34,46280
10524,20210407,Mt Diablo StatePark,2021,4,7,6,43,19,35,46334
10525,20210407,Pleasanton Ridge Regional Park,2021,4,7,6,43,19,35,46307
10526,20210407,Sunol,2021,4,7,6,43,19,34,46296
10527,20210407,Tilden,2021,4,7,6,44,19,36,46335
10528,20210408,Anthony Chabot Regional Park,2021,4,8,6,42,19,37,46465
10529,20210408,Briones,2021,4,8,6,42,19,37,46483
10530,20210408,Garin Regional Park,2021,4,8,6,42,19,36,46451
10531,20210408,Joseph D Grant County Park,2021,4,8,6,41,19,35,46420
10532,20210408,Mt Diablo StatePark,2021,4,8,6,41,19,36,46477
10533,20210408,Pleasanton Ridge Regional Park,2021,4,8,6,42,19,36,46449
10534,20210408,Sunol,2021,4,8,6,41,19,35,46438
10535,20210408,Tilden,2021,4,8,6,43,19,37,46479
10536,20210409,Anthony Chabot Regional Park,2021,4,9,6,41,19,38,46607
10537,20210409,Briones,2021,4,9,6,41,19,38,46626
10538,20210409,Garin Regional Park,2021,4,9,6,41,19,37,46592
10539,20210409,Joseph D Grant County Park,2021,4,9,6,40,19,36,46560
10540,20210409,Mt Diablo StatePark,2021,4,9,6,40,19,37,46620
10541,20210409,Pleasanton Ridge Regional Park,2021,4,9,6,40,19,37,46590
10542,20210409,Sunol,2021,4,9,6,40,19,36,46578
10543,20210409,Tilden,2021,4,9,6,41,19,38,46621
10544,20210410,Anthony Chabot Regional Park,2021,4,10,6,39,19,39,46749
10545,20210410,Briones,2021,4,10,6,39,19,39,46769
10546,20210410,Garin Regional Park,2021,4,10,6,39,19,38,46733
10547,20210410,Joseph D Grant County Park,2021,4,10,6,38,19,36,46700
10548,20210410,Mt Diablo StatePark,2021,4,10,6,39,19,38,46762
10549,20210410,Pleasanton Ridge Regional Park,2021,4,10,6,39,19,37,46731
10550,20210410,Sunol,2021,4,10,6,39,19,37,46719
10551,20210410,Tilden,2021,4,10,6,40,19,39,46764
10552,20210411,Anthony Chabot Regional Park,2021,4,11,6,38,19,39,46890
10553,20210411,Briones,2021,4,11,6,38,19,40,46911
10554,20210411,Garin Regional Park,2021,4,11,6,38,19,39,46874
10555,20210411,Joseph D Grant County Park,2021,4,11,6,37,19,37,46839
10556,20210411,Mt Diablo StatePark,2021,4,11,6,37,19,39,46904
10557,20210411,Pleasanton Ridge Regional Park,2021,4,11,6,37,19,38,46872
10558,20210411,Sunol,2021,4,11,6,37,19,38,46859
10559,20210411,Tilden,2021,4,11,6,38,19,40,46906
10560,20210412,Anthony Chabot Regional Park,2021,4,12,6,37,19,40,47031
10561,20210412,Briones,2021,4,12,6,36,19,41,47052
10562,20210412,Garin Regional Park,2021,4,12,6,36,19,40,47014
10563,20210412,Joseph D Grant County Park,2021,4,12,6,35,19,38,46977
10564,20210412,Mt Diablo StatePark,2021,4,12,6,36,19,40,47045
10565,20210412,Pleasanton Ridge Regional Park,2021,4,12,6,36,19,39,47012
10566,20210412,Sunol,2021,4,12,6,36,19,39,46998
10567,20210412,Tilden,2021,4,12,6,37,19,41,47047
10568,20210413,Anthony Chabot Regional Park,2021,4,13,6,35,19,41,47171
10569,20210413,Briones,2021,4,13,6,35,19,42,47193
10570,20210413,Garin Regional Park,2021,4,13,6,35,19,41,47154
10571,20210413,Joseph D Grant County Park,2021,4,13,6,34,19,39,47115
10572,20210413,Mt Diablo StatePark,2021,4,13,6,34,19,41,47186
10573,20210413,Pleasanton Ridge Regional Park,2021,4,13,6,34,19,40,47151
10574,20210413,Sunol,2021,4,13,6,34,19,40,47137
10575,20210413,Tilden,2021,4,13,6,35,19,42,47188
10576,20210414,Anthony Chabot Regional Park,2021,4,14,6,34,19,42,47310
10577,20210414,Briones,2021,4,14,6,34,19,43,47334
10578,20210414,Garin Regional Park,2021,4,14,6,33,19,42,47293
10579,20210414,Joseph D Grant County Park,2021,4,14,6,32,19,40,47253
10580,20210414,Mt Diablo StatePark,2021,4,14,6,33,19,42,47326
10581,20210414,Pleasanton Ridge Regional Park,2021,4,14,6,33,19,41,47290
10582,20210414,Sunol,2021,4,14,6,33,19,41,47275
10583,20210414,Tilden,2021,4,14,6,34,19,43,47328
10584,20210415,Anthony Chabot Regional Park,2021,4,15,6,32,19,43,47449
10585,20210415,Briones,2021,4,15,6,32,19,43,47474
10586,20210415,Garin Regional Park,2021,4,15,6,32,19,43,47431
10587,20210415,Joseph D Grant County Park,2021,4,15,6,31,19,41,47390
10588,20210415,Mt Diablo StatePark,2021,4,15,6,31,19,43,47466
10589,20210415,Pleasanton Ridge Regional Park,2021,4,15,6,32,19,42,47428
10590,20210415,Sunol,2021,4,15,6,31,19,42,47413
10591,20210415,Tilden,2021,4,15,6,33,19,44,47468
10592,20210416,Anthony Chabot Regional Park,2021,4,16,6,31,19,44,47588
10593,20210416,Briones,2021,4,16,6,31,19,44,47613
10594,20210416,Garin Regional Park,2021,4,16,6,31,19,44,47569
10595,20210416,Joseph D Grant County Park,2021,4,16,6,30,19,42,47526
10596,20210416,Mt Diablo StatePark,2021,4,16,6,30,19,43,47604
10597,20210416,Pleasanton Ridge Regional Park,2021,4,16,6,30,19,43,47566
10598,20210416,Sunol,2021,4,16,6,30,19,43,47550
10599,20210416,Tilden,2021,4,16,6,31,19,45,47607
10600,20210417,Anthony Chabot Regional Park,2021,4,17,6,30,19,45,47725
10601,20210417,Briones,2021,4,17,6,29,19,45,47751
10602,20210417,Garin Regional Park,2021,4,17,6,29,19,44,47706
10603,20210417,Joseph D Grant County Park,2021,4,17,6,28,19,43,47661
10604,20210417,Mt Diablo StatePark,2021,4,17,6,29,19,44,47743
10605,20210417,Pleasanton Ridge Regional Park,2021,4,17,6,29,19,44,47702
10606,20210417,Sunol,2021,4,17,6,29,19,44,47686
10607,20210417,Tilden,2021,4,17,6,30,19,46,47745
10608,20210418,Anthony Chabot Regional Park,2021,4,18,6,28,19,46,47862
10609,20210418,Briones,2021,4,18,6,28,19,46,47889
10610,20210418,Garin Regional Park,2021,4,18,6,28,19,45,47842
10611,20210418,Joseph D Grant County Park,2021,4,18,6,27,19,44,47796
10612,20210418,Mt Diablo StatePark,2021,4,18,6,27,19,45,47880
10613,20210418,Pleasanton Ridge Regional Park,2021,4,18,6,27,19,45,47839
10614,20210418,Sunol,2021,4,18,6,27,19,44,47822
10615,20210418,Tilden,2021,4,18,6,29,19,47,47883
10616,20210419,Anthony Chabot Regional Park,2021,4,19,6,27,19,47,47999
10617,20210419,Briones,2021,4,19,6,27,19,47,48026
10618,20210419,Garin Regional Park,2021,4,19,6,27,19,46,47977
10619,20210419,Joseph D Grant County Park,2021,4,19,6,26,19,45,47930
10620,20210419,Mt Diablo StatePark,2021,4,19,6,26,19,46,48017
10621,20210419,Pleasanton Ridge Regional Park,2021,4,19,6,26,19,46,47974
10622,20210419,Sunol,2021,4,19,6,26,19,45,47957
10623,20210419,Tilden,2021,4,19,6,27,19,48,48020
10624,20210420,Anthony Chabot Regional Park,2021,4,20,6,26,19,48,48134
10625,20210420,Briones,2021,4,20,6,25,19,48,48163
10626,20210420,Garin Regional Park,2021,4,20,6,25,19,47,48112
10627,20210420,Joseph D Grant County Park,2021,4,20,6,24,19,45,48064
10628,20210420,Mt Diablo StatePark,2021,4,20,6,25,19,47,48153
10629,20210420,Pleasanton Ridge Regional Park,2021,4,20,6,25,19,47,48109
10630,20210420,Sunol,2021,4,20,6,25,19,46,48091
10631,20210420,Tilden,2021,4,20,6,26,19,48,48156
10632,20210421,Anthony Chabot Regional Park,2021,4,21,6,24,19,49,48269
10633,20210421,Briones,2021,4,21,6,24,19,49,48298
10634,20210421,Garin Regional Park,2021,4,21,6,24,19,48,48246
10635,20210421,Joseph D Grant County Park,2021,4,21,6,23,19,46,48196
10636,20210421,Mt Diablo StatePark,2021,4,21,6,23,19,48,48288
10637,20210421,Pleasanton Ridge Regional Park,2021,4,21,6,23,19,48,48243
10638,20210421,Sunol,2021,4,21,6,23,19,47,48225
10639,20210421,Tilden,2021,4,21,6,24,19,49,48291
10640,20210422,Anthony Chabot Regional Park,2021,4,22,6,23,19,50,48403
10641,20210422,Briones,2021,4,22,6,23,19,50,48433
10642,20210422,Garin Regional Park,2021,4,22,6,23,19,49,48379
10643,20210422,Joseph D Grant County Park,2021,4,22,6,22,19,47,48328
10644,20210422,Mt Diablo StatePark,2021,4,22,6,22,19,49,48423
10645,20210422,Pleasanton Ridge Regional Park,2021,4,22,6,22,19,48,48376
10646,20210422,Sunol,2021,4,22,6,22,19,48,48357
10647,20210422,Tilden,2021,4,22,6,23,19,50,48425
10648,20210423,Anthony Chabot Regional Park,2021,4,23,6,22,19,51,48535
10649,20210423,Briones,2021,4,23,6,21,19,51,48567
10650,20210423,Garin Regional Park,2021,4,23,6,21,19,50,48512
10651,20210423,Joseph D Grant County Park,2021,4,23,6,21,19,48,48459
10652,20210423,Mt Diablo StatePark,2021,4,23,6,21,19,50,48556
10653,20210423,Pleasanton Ridge Regional Park,2021,4,23,6,21,19,49,48508
10654,20210423,Sunol,2021,4,23,6,21,19,49,48489
10655,20210423,Tilden,2021,4,23,6,22,19,51,48559
10656,20210424,Anthony Chabot Regional Park,2021,4,24,6,20,19,51,48667
10657,20210424,Briones,2021,4,24,6,20,19,52,48699
10658,20210424,Garin Regional Park,2021,4,24,6,20,19,51,48643
10659,20210424,Joseph D Grant County Park,2021,4,24,6,19,19,49,48589
10660,20210424,Mt Diablo StatePark,2021,4,24,6,19,19,51,48689
10661,20210424,Pleasanton Ridge Regional Park,2021,4,24,6,20,19,50,48639
10662,20210424,Sunol,2021,4,24,6,20,19,50,48619
10663,20210424,Tilden,2021,4,24,6,21,19,52,48692
10664,20210425,Anthony Chabot Regional Park,2021,4,25,6,19,19,52,48798
10665,20210425,Briones,2021,4,25,6,19,19,53,48831
10666,20210425,Garin Regional Park,2021,4,25,6,19,19,52,48773
10667,20210425,Joseph D Grant County Park,2021,4,25,6,18,19,50,48718
10668,20210425,Mt Diablo StatePark,2021,4,25,6,18,19,52,48820
10669,20210425,Pleasanton Ridge Regional Park,2021,4,25,6,18,19,51,48769
10670,20210425,Sunol,2021,4,25,6,18,19,51,48749
10671,20210425,Tilden,2021,4,25,6,19,19,53,48823
10672,20210426,Anthony Chabot Regional Park,2021,4,26,6,18,19,53,48929
10673,20210426,Briones,2021,4,26,6,18,19,54,48962
10674,20210426,Garin Regional Park,2021,4,26,6,18,19,53,48903
10675,20210426,Joseph D Grant County Park,2021,4,26,6,17,19,51,48846
10676,20210426,Mt Diablo StatePark,2021,4,26,6,17,19,53,48951
10677,20210426,Pleasanton Ridge Regional Park,2021,4,26,6,17,19,52,48899
10678,20210426,Sunol,2021,4,26,6,17,19,52,48878
10679,20210426,Tilden,2021,4,26,6,18,19,54,48954
10680,20210427,Anthony Chabot Regional Park,2021,4,27,6,17,19,54,49058
10681,20210427,Briones,2021,4,27,6,16,19,55,49092
10682,20210427,Garin Regional Park,2021,4,27,6,16,19,54,49031
10683,20210427,Joseph D Grant County Park,2021,4,27,6,16,19,52,48973
10684,20210427,Mt Diablo StatePark,2021,4,27,6,16,19,54,49080
10685,20210427,Pleasanton Ridge Regional Park,2021,4,27,6,16,19,53,49027
10686,20210427,Sunol,2021,4,27,6,16,19,53,49006
10687,20210427,Tilden,2021,4,27,6,17,19,55,49084
10688,20210428,Anthony Chabot Regional Park,2021,4,28,6,15,19,55,49186
10689,20210428,Briones,2021,4,28,6,15,19,55,49221
10690,20210428,Garin Regional Park,2021,4,28,6,15,19,55,49159
10691,20210428,Joseph D Grant County Park,2021,4,28,6,14,19,53,49099
10692,20210428,Mt Diablo StatePark,2021,4,28,6,14,19,55,49209
10693,20210428,Pleasanton Ridge Regional Park,2021,4,28,6,15,19,54,49154
10694,20210428,Sunol,2021,4,28,6,15,19,54,49133
10695,20210428,Tilden,2021,4,28,6,16,19,56,49212
10696,20210429,Anthony Chabot Regional Park,2021,4,29,6,14,19,56,49312
10697,20210429,Briones,2021,4,29,6,14,19,56,49348
10698,20210429,Garin Regional Park,2021,4,29,6,14,19,55,49285
10699,20210429,Joseph D Grant County Park,2021,4,29,6,13,19,54,49224
10700,20210429,Mt Diablo StatePark,2021,4,29,6,13,19,55,49336
10701,20210429,Pleasanton Ridge Regional Park,2021,4,29,6,13,19,55,49280
10702,20210429,Sunol,2021,4,29,6,13,19,54,49258
10703,20210429,Tilden,2021,4,29,6,14,19,57,49340
10704,20210430,Anthony Chabot Regional Park,2021,4,30,6,13,19,57,49438
10705,20210430,Briones,2021,4,30,6,13,19,57,49475
10706,20210430,Garin Regional Park,2021,4,30,6,13,19,56,49410
10707,20210430,Joseph D Grant County Park,2021,4,30,6,12,19,54,49347
10708,20210430,Mt Diablo StatePark,2021,4,30,6,12,19,56,49463
10709,20210430,Pleasanton Ridge Regional Park,2021,4,30,6,12,19,56,49406
10710,20210430,Sunol,2021,4,30,6,12,19,55,49383
10711,20210430,Tilden,2021,4,30,6,13,19,58,49466
10712,20210501,Anthony Chabot Regional Park,2021,5,1,6,12,19,58,49563
10713,20210501,Briones,2021,5,1,6,12,19,58,49600
10714,20210501,Garin Regional Park,2021,5,1,6,12,19,57,49534
10715,20210501,Joseph D Grant County Park,2021,5,1,6,11,19,55,49470
10716,20210501,Mt Diablo StatePark,2021,5,1,6,11,19,57,49588
10717,20210501,Pleasanton Ridge Regional Park,2021,5,1,6,11,19,57,49529
10718,20210501,Sunol,2021,5,1,6,11,19,56,49506
10719,20210501,Tilden,2021,5,1,6,12,19,59,49591
10720,20210502,Anthony Chabot Regional Park,2021,5,2,6,11,19,59,49686
10721,20210502,Briones,2021,5,2,6,10,19,59,49725
10722,20210502,Garin Regional Park,2021,5,2,6,11,19,58,49657
10723,20210502,Joseph D Grant County Park,2021,5,2,6,10,19,56,49591
10724,20210502,Mt Diablo StatePark,2021,5,2,6,10,19,58,49712
10725,20210502,Pleasanton Ridge Regional Park,2021,5,2,6,10,19,58,49652
10726,20210502,Sunol,2021,5,2,6,10,19,57,49628
10727,20210502,Tilden,2021,5,2,6,11,20,0,49715
10728,20210503,Anthony Chabot Regional Park,2021,5,3,6,10,20,0,49808
10729,20210503,Briones,2021,5,3,6,9,20,0,49847
10730,20210503,Garin Regional Park,2021,5,3,6,9,19,59,49778
10731,20210503,Joseph D Grant County Park,2021,5,3,6,9,19,57,49712
10732,20210503,Mt Diablo StatePark,2021,5,3,6,9,19,59,49834
10733,20210503,Pleasanton Ridge Regional Park,2021,5,3,6,9,19,58,49773
10734,20210503,Sunol,2021,5,3,6,9,19,58,49749
10735,20210503,Tilden,2021,5,3,6,10,20,0,49838
10736,20210504,Anthony Chabot Regional Park,2021,5,4,6,8,20,1,49929
10737,20210504,Briones,2021,5,4,6,8,20,1,49969
10738,20210504,Garin Regional Park,2021,5,4,6,8,20,0,49898
10739,20210504,Joseph D Grant County Park,2021,5,4,6,8,19,58,49831
10740,20210504,Mt Diablo StatePark,2021,5,4,6,7,20,0,49956
10741,20210504,Pleasanton Ridge Regional Park,2021,5,4,6,8,19,59,49894
10742,20210504,Sunol,2021,5,4,6,8,19,59,49869
10743,20210504,Tilden,2021,5,4,6,9,20,1,49959
10744,20210505,Anthony Chabot Regional Park,2021,5,5,6,7,20,2,50048
10745,20210505,Briones,2021,5,5,6,7,20,2,50089
10746,20210505,Garin Regional Park,2021,5,5,6,7,20,1,50017
10747,20210505,Joseph D Grant County Park,2021,5,5,6,6,19,59,49948
10748,20210505,Mt Diablo StatePark,2021,5,5,6,6,20,1,50076
10749,20210505,Pleasanton Ridge Regional Park,2021,5,5,6,7,20,0,50012
10750,20210505,Sunol,2021,5,5,6,7,20,0,49987
10751,20210505,Tilden,2021,5,5,6,8,20,2,50079
10752,20210506,Anthony Chabot Regional Park,2021,5,6,6,6,20,2,50167
10753,20210506,Briones,2021,5,6,6,6,20,3,50208
10754,20210506,Garin Regional Park,2021,5,6,6,6,20,2,50135
10755,20210506,Joseph D Grant County Park,2021,5,6,6,5,20,0,50064
10756,20210506,Mt Diablo StatePark,2021,5,6,6,5,20,2,50194
10757,20210506,Pleasanton Ridge Regional Park,2021,5,6,6,6,20,1,50130
10758,20210506,Sunol,2021,5,6,6,6,20,1,50104
10759,20210506,Tilden,2021,5,6,6,7,20,3,50198
10760,20210507,Anthony Chabot Regional Park,2021,5,7,6,5,20,3,50283
10761,20210507,Briones,2021,5,7,6,5,20,4,50325
10762,20210507,Garin Regional Park,2021,5,7,6,5,20,3,50251
10763,20210507,Joseph D Grant County Park,2021,5,7,6,4,20,1,50179
10764,20210507,Mt Diablo StatePark,2021,5,7,6,4,20,3,50311
10765,20210507,Pleasanton Ridge Regional Park,2021,5,7,6,5,20,2,50246
10766,20210507,Sunol,2021,5,7,6,5,20,2,50220
10767,20210507,Tilden,2021,5,7,6,6,20,4,50315
10768,20210508,Anthony Chabot Regional Park,2021,5,8,6,4,20,4,50398
10769,20210508,Briones,2021,5,8,6,4,20,5,50441
10770,20210508,Garin Regional Park,2021,5,8,6,4,20,4,50365
10771,20210508,Joseph D Grant County Park,2021,5,8,6,3,20,2,50292
10772,20210508,Mt Diablo StatePark,2021,5,8,6,3,20,4,50427
10773,20210508,Pleasanton Ridge Regional Park,2021,5,8,6,4,20,3,50360
10774,20210508,Sunol,2021,5,8,6,4,20,3,50334
10775,20210508,Tilden,2021,5,8,6,4,20,5,50431
10776,20210509,Anthony Chabot Regional Park,2021,5,9,6,3,20,5,50512
10777,20210509,Briones,2021,5,9,6,3,20,6,50556
10778,20210509,Garin Regional Park,2021,5,9,6,3,20,4,50478
10779,20210509,Joseph D Grant County Park,2021,5,9,6,2,20,3,50404
10780,20210509,Mt Diablo StatePark,2021,5,9,6,2,20,5,50541
10781,20210509,Pleasanton Ridge Regional Park,2021,5,9,6,3,20,4,50473
10782,20210509,Sunol,2021,5,9,6,3,20,3,50446
10783,20210509,Tilden,2021,5,9,6,4,20,6,50545
10784,20210510,Anthony Chabot Regional Park,2021,5,10,6,2,20,6,50624
10785,20210510,Briones,2021,5,10,6,2,20,7,50668
10786,20210510,Garin Regional Park,2021,5,10,6,2,20,5,50590
10787,20210510,Joseph D Grant County Park,2021,5,10,6,2,20,3,50514
10788,20210510,Mt Diablo StatePark,2021,5,10,6,1,20,6,50653
10789,20210510,Pleasanton Ridge Regional Park,2021,5,10,6,2,20,5,50584
10790,20210510,Sunol,2021,5,10,6,2,20,4,50557
10791,20210510,Tilden,2021,5,10,6,3,20,7,50658
10792,20210511,Anthony Chabot Regional Park,2021,5,11,6,1,20,7,50734
10793,20210511,Briones,2021,5,11,6,1,20,7,50779
10794,20210511,Garin Regional Park,2021,5,11,6,1,20,6,50699
10795,20210511,Joseph D Grant County Park,2021,5,11,6,1,20,4,50623
10796,20210511,Mt Diablo StatePark,2021,5,11,6,0,20,6,50764
10797,20210511,Pleasanton Ridge Regional Park,2021,5,11,6,1,20,6,50694
10798,20210511,Sunol,2021,5,11,6,1,20,5,50666
10799,20210511,Tilden,2021,5,11,6,2,20,8,50768
10800,20210512,Anthony Chabot Regional Park,2021,5,12,6,0,20,8,50843
10801,20210512,Briones,2021,5,12,6,0,20,8,50889
10802,20210512,Garin Regional Park,2021,5,12,6,0,20,7,50807
10803,20210512,Joseph D Grant County Park,2021,5,12,6,0,20,5,50729
10804,20210512,Mt Diablo StatePark,2021,5,12,5,59,20,7,50873
10805,20210512,Pleasanton Ridge Regional Park,2021,5,12,6,0,20,7,50802
10806,20210512,Sunol,2021,5,12,6,0,20,6,50774
10807,20210512,Tilden,2021,5,12,6,1,20,9,50877
10808,20210513,Anthony Chabot Regional Park,2021,5,13,6,0,20,9,50949
10809,20210513,Briones,2021,5,13,5,59,20,9,50996
10810,20210513,Garin Regional Park,2021,5,13,5,59,20,8,50914
10811,20210513,Joseph D Grant County Park,2021,5,13,5,59,20,6,50835
10812,20210513,Mt Diablo StatePark,2021,5,13,5,59,20,8,50981
10813,20210513,Pleasanton Ridge Regional Park,2021,5,13,5,59,20,7,50908
10814,20210513,Sunol,2021,5,13,5,59,20,7,50879
10815,20210513,Tilden,2021,5,13,6,0,20,10,50985
10816,20210514,Anthony Chabot Regional Park,2021,5,14,5,59,20,10,51054
10817,20210514,Briones,2021,5,14,5,58,20,10,51102
10818,20210514,Garin Regional Park,2021,5,14,5,59,20,9,51018
10819,20210514,Joseph D Grant County Park,2021,5,14,5,58,20,7,50938
10820,20210514,Mt Diablo StatePark,2021,5,14,5,58,20,9,51086
10821,20210514,Pleasanton Ridge Regional Park,2021,5,14,5,58,20,8,51013
10822,20210514,Sunol,2021,5,14,5,58,20,8,50983
10823,20210514,Tilden,2021,5,14,5,59,20,10,51090
10824,20210515,Anthony Chabot Regional Park,2021,5,15,5,58,20,10,51158
10825,20210515,Briones,2021,5,15,5,58,20,11,51206
10826,20210515,Garin Regional Park,2021,5,15,5,58,20,10,51121
10827,20210515,Joseph D Grant County Park,2021,5,15,5,57,20,8,51039
10828,20210515,Mt Diablo StatePark,2021,5,15,5,57,20,10,51190
10829,20210515,Pleasanton Ridge Regional Park,2021,5,15,5,57,20,9,51115
10830,20210515,Sunol,2021,5,15,5,57,20,9,51085
10831,20210515,Tilden,2021,5,15,5,58,20,11,51194
10832,20210516,Anthony Chabot Regional Park,2021,5,16,5,57,20,11,51259
10833,20210516,Briones,2021,5,16,5,57,20,12,51308
10834,20210516,Garin Regional Park,2021,5,16,5,57,20,11,51221
10835,20210516,Joseph D Grant County Park,2021,5,16,5,56,20,9,51139
10836,20210516,Mt Diablo StatePark,2021,5,16,5,56,20,11,51291
10837,20210516,Pleasanton Ridge Regional Park,2021,5,16,5,56,20,10,51216
10838,20210516,Sunol,2021,5,16,5,56,20,10,51186
10839,20210516,Tilden,2021,5,16,5,57,20,12,51296
10840,20210517,Anthony Chabot Regional Park,2021,5,17,5,56,20,12,51358
10841,20210517,Briones,2021,5,17,5,56,20,13,51408
10842,20210517,Garin Regional Park,2021,5,17,5,56,20,12,51320
10843,20210517,Joseph D Grant County Park,2021,5,17,5,56,20,9,51237
10844,20210517,Mt Diablo StatePark,2021,5,17,5,55,20,12,51391
10845,20210517,Pleasanton Ridge Regional Park,2021,5,17,5,56,20,11,51314
10846,20210517,Sunol,2021,5,17,5,56,20,10,51284
10847,20210517,Tilden,2021,5,17,5,56,20,13,51396
10848,20210518,Anthony Chabot Regional Park,2021,5,18,5,55,20,13,51455
10849,20210518,Briones,2021,5,18,5,55,20,14,51505
10850,20210518,Garin Regional Park,2021,5,18,5,55,20,12,51417
10851,20210518,Joseph D Grant County Park,2021,5,18,5,55,20,10,51332
10852,20210518,Mt Diablo StatePark,2021,5,18,5,54,20,13,51489
10853,20210518,Pleasanton Ridge Regional Park,2021,5,18,5,55,20,12,51411
10854,20210518,Sunol,2021,5,18,5,55,20,11,51380
10855,20210518,Tilden,2021,5,18,5,56,20,14,51493
10856,20210519,Anthony Chabot Regional Park,2021,5,19,5,55,20,14,51550
10857,20210519,Briones,2021,5,19,5,54,20,14,51601
10858,20210519,Garin Regional Park,2021,5,19,5,55,20,13,51511
10859,20210519,Joseph D Grant County Park,2021,5,19,5,54,20,11,51426
10860,20210519,Mt Diablo StatePark,2021,5,19,5,54,20,13,51584
10861,20210519,Pleasanton Ridge Regional Park,2021,5,19,5,54,20,13,51506
10862,20210519,Sunol,2021,5,19,5,54,20,12,51474
10863,20210519,Tilden,2021,5,19,5,55,20,15,51589
10864,20210520,Anthony Chabot Regional Park,2021,5,20,5,54,20,15,51643
10865,20210520,Briones,2021,5,20,5,54,20,15,51695
10866,20210520,Garin Regional Park,2021,5,20,5,54,20,14,51604
10867,20210520,Joseph D Grant County Park,2021,5,20,5,53,20,12,51517
10868,20210520,Mt Diablo StatePark,2021,5,20,5,53,20,14,51677
10869,20210520,Pleasanton Ridge Regional Park,2021,5,20,5,53,20,13,51598
10870,20210520,Sunol,2021,5,20,5,53,20,13,51566
10871,20210520,Tilden,2021,5,20,5,54,20,16,51682
10872,20210521,Anthony Chabot Regional Park,2021,5,21,5,53,20,16,51734
10873,20210521,Briones,2021,5,21,5,53,20,16,51786
10874,20210521,Garin Regional Park,2021,5,21,5,53,20,15,51694
10875,20210521,Joseph D Grant County Park,2021,5,21,5,53,20,13,51606
10876,20210521,Mt Diablo StatePark,2021,5,21,5,52,20,15,51769
10877,20210521,Pleasanton Ridge Regional Park,2021,5,21,5,53,20,14,51688
10878,20210521,Sunol,2021,5,21,5,53,20,14,51656
10879,20210521,Tilden,2021,5,21,5,53,20,16,51773
10880,20210522,Anthony Chabot Regional Park,2021,5,22,5,53,20,16,51823
10881,20210522,Briones,2021,5,22,5,52,20,17,51875
10882,20210522,Garin Regional Park,2021,5,22,5,53,20,16,51782
10883,20210522,Joseph D Grant County Park,2021,5,22,5,52,20,14,51693
10884,20210522,Mt Diablo StatePark,2021,5,22,5,52,20,16,51858
