id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
71163126,3/13/21,2021-03-13 18:09:25 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163126,https://inaturalist-open-data.s3.amazonaws.com/photos/115816707/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Antioch, CA, US",37.95834467,-121.8810135,7,,,,Contra Costa,tree tobacco,Nicotiana glauca,tree tobacco,Plantae,58334,Solanaceae,Nicotiana,Nicotiana glauca
71163192,3/13/21,2021-03-13 18:15:27 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163192,https://inaturalist-open-data.s3.amazonaws.com/photos/115816856/medium.jpg,,1,0,FALSE,"Contra Costa County, US-CA, US",37.958927,-121.882039,30,,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Rosaceae,Heteromeles,Heteromeles arbutifolia
71163273,3/13/21,2021-03-13 18:20:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163273,https://inaturalist-open-data.s3.amazonaws.com/photos/115816956/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Antioch, CA, US",37.95999176,-121.8820993,9,,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
71163430,3/13/21,2021-03-13 18:43:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163430,https://inaturalist-open-data.s3.amazonaws.com/photos/115817154/medium.jpg,,2,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95615853,-121.8820499,34,,,,Contra Costa,black sage,Salvia mellifera,black sage,Plantae,50643,Lamiaceae,Salvia,Salvia mellifera
71163490,3/13/21,2021-03-13 18:44:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163490,https://inaturalist-open-data.s3.amazonaws.com/photos/115817226/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95616499,-121.8820792,33,,,,Contra Costa,Western Hoptree,Ptelea crenulata,Western Hoptree,Plantae,50622,Rutaceae,Ptelea,Ptelea crenulata
71163564,3/13/21,2021-03-13 18:48:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163564,https://inaturalist-open-data.s3.amazonaws.com/photos/115817372/medium.jpg,,2,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95582576,-121.8816661,182,,,,Contra Costa,California yerba santa,Eriodictyon californicum,California yerba santa,Plantae,57095,Boraginaceae,Eriodictyon,Eriodictyon californicum
71163649,3/13/21,2021-03-13 19:47:46 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163649,https://inaturalist-open-data.s3.amazonaws.com/photos/115817551/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Clayton, CA, US",37.9504917,-121.8847923,16,,,,Contra Costa,Western Hoptree,Ptelea crenulata,Western Hoptree,Plantae,50622,Rutaceae,Ptelea,Ptelea crenulata
71163723,3/13/21,2021-03-13 19:50:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163723,https://inaturalist-open-data.s3.amazonaws.com/photos/115817598/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Clayton, CA, US",37.9514044,-121.8825448,12,,,,Contra Costa,chamise,Adenostoma fasciculatum,chamise,Plantae,47146,Rosaceae,Adenostoma,Adenostoma fasciculatum
71163848,3/13/21,2021-03-13 20:32:19 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71163848,https://inaturalist-open-data.s3.amazonaws.com/photos/115817774/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95470419,-121.8658382,22,,,,Contra Costa,Western Hoptree,Ptelea crenulata,Western Hoptree,Plantae,50622,Rutaceae,Ptelea,Ptelea crenulata
71165325,3/13/21,2021-03-13 19:50:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71165325,https://inaturalist-open-data.s3.amazonaws.com/photos/115820299/medium.jpeg,,1,0,FALSE,"Antioch, CA 94509, USA",37.95575997,-121.83679,,,gps,,Contra Costa,Dipterostemon capitatus capitatus,Dipterostemon capitatus capitatus,,Plantae,1196824,Asparagaceae,Dipterostemon,Dipterostemon capitatus
71165354,3/13/21,2021-03-13 19:43:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71165354,https://inaturalist-open-data.s3.amazonaws.com/photos/115820366/medium.jpeg,,1,0,FALSE,"Antioch, CA 94509, USA",37.95587797,-121.836339,,,gps,,Contra Costa,Redstem Stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687,Geraniaceae,Erodium,Erodium cicutarium
71169154,3/12/21,2021-03-12 23:58:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71169154,https://inaturalist-open-data.s3.amazonaws.com/photos/115827013/medium.jpeg,,1,0,FALSE,"Antioch, CA, USA",37.96866389,-121.8312,,,,,Contra Costa,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
71180242,3/13/21,2021-03-13 19:29:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71180242,https://inaturalist-open-data.s3.amazonaws.com/photos/115846983/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, CA, USA",37.96261623,-121.839457,1041,,,,Contra Costa,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
71180582,3/13/21,2021-03-13 22:37:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71180582,https://inaturalist-open-data.s3.amazonaws.com/photos/115848450/medium.jpg,,1,0,FALSE,"Contra Loma Regional Park, Brentwood, CA, US",37.96515333,-121.8263083,4,,,,Contra Costa,redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
71259136,3/14/21,2021-03-14 23:30:14 UTC,Arizona,research,https://www.inaturalist.org/observations/71259136,https://inaturalist-open-data.s3.amazonaws.com/photos/115987579/medium.jpeg,,1,0,FALSE,Antioch,37.96010532,-121.8746522,5,,,,Contra Costa,Padre's Shooting Star,Primula clevelandii,Padre's Shooting Star,Plantae,486971,Primulaceae,Primula,Primula clevelandii
71259647,3/14/21,2021-03-14 23:36:18 UTC,Arizona,research,https://www.inaturalist.org/observations/71259647,https://inaturalist-open-data.s3.amazonaws.com/photos/115988820/medium.jpeg,,1,0,FALSE,Antioch,37.96010532,-121.8746522,5,,,,Contra Costa,glue-seed,Blennosperma nanum,glue-seed,Plantae,57914,Asteraceae,Blennosperma,Blennosperma nanum
71340078,3/15/21,2021-03-15 18:56:44 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71340078,https://static.inaturalist.org/photos/116136006/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Clayton, CA, US",37.95076667,-121.8710417,64,,,,Contra Costa,Warrior's Plume,Pedicularis densiflora,Warrior's Plume,Plantae,49645,Orobanchaceae,Pedicularis,Pedicularis densiflora
71474510,3/17/21,2021-03-17 18:48:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71474510,https://inaturalist-open-data.s3.amazonaws.com/photos/116375093/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Antioch, CA, US",37.96166462,-121.8599488,623,,,,Contra Costa,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Asteraceae,Achillea,Achillea millefolium
71492247,3/17/21,2021-03-17 18:30:15 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71492247,https://inaturalist-open-data.s3.amazonaws.com/photos/116407185/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Antioch, CA, US",37.95789172,-121.8635218,27,,,,Contra Costa,musk stork's-bill,Erodium moschatum,musk stork's-bill,Plantae,57092,Geraniaceae,Erodium,Erodium moschatum
71495943,3/17/21,2021-03-17 23:08:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71495943,https://static.inaturalist.org/photos/116414038/medium.jpg,,1,0,FALSE,"Clayton, CA, US",37.946495,-121.8848883,5,,,,Contra Costa,glue-seed,Blennosperma nanum,glue-seed,Plantae,57914,Asteraceae,Blennosperma,Blennosperma nanum
71593704,3/19/21,2021-03-19 20:25:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593704,https://inaturalist-open-data.s3.amazonaws.com/photos/116586786/medium.jpeg,Buds,1,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95484805,-121.8654159,7,,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
71593740,3/19/21,2021-03-19 20:28:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593740,https://inaturalist-open-data.s3.amazonaws.com/photos/116586808/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95466319,-121.8657945,10,,,,Contra Costa,Western Hoptree,Ptelea crenulata,Western Hoptree,Plantae,50622,Rutaceae,Ptelea,Ptelea crenulata
71593752,3/19/21,2021-03-19 20:35:12 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593752,https://inaturalist-open-data.s3.amazonaws.com/photos/116586854/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95446098,-121.8665256,8,,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
71593775,3/19/21,2021-03-19 20:40:46 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593775,https://inaturalist-open-data.s3.amazonaws.com/photos/116586919/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95396726,-121.8672879,14,,,,Contra Costa,Mount Diablo manzanita,Arctostaphylos auriculata,Mount Diablo manzanita,Plantae,48023,Ericaceae,Arctostaphylos,Arctostaphylos auriculata
71593926,3/19/21,2021-03-19 20:50:01 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593926,https://inaturalist-open-data.s3.amazonaws.com/photos/116587198/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95359239,-121.8679633,9,,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
71593936,3/19/21,2021-03-19 21:03:27 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593936,https://inaturalist-open-data.s3.amazonaws.com/photos/116587223/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95074209,-121.868391,7,,,,Contra Costa,interior live oak,Quercus wislizeni,interior live oak,Plantae,51089,Fagaceae,Quercus,Quercus wislizeni
71593990,3/19/21,2021-03-19 21:33:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71593990,https://inaturalist-open-data.s3.amazonaws.com/photos/116587312/medium.jpeg,,2,0,FALSE,"Bay Point, CA 94565, USA",37.95052771,-121.860907,7,,,,Contra Costa,California yerba santa,Eriodictyon californicum,California yerba santa,Plantae,57095,Boraginaceae,Eriodictyon,Eriodictyon californicum
71594124,3/19/21,2021-03-19 21:40:38 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594124,https://inaturalist-open-data.s3.amazonaws.com/photos/116587508/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95056732,-121.8609601,5,,,,Contra Costa,chamise,Adenostoma fasciculatum,chamise,Plantae,47146,Rosaceae,Adenostoma,Adenostoma fasciculatum
71594160,3/19/21,2021-03-19 21:43:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594160,https://inaturalist-open-data.s3.amazonaws.com/photos/116587563/medium.jpeg,,2,0,FALSE,"Bay Point, CA 94565, USA",37.95077043,-121.860536,6,,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
71594184,3/19/21,2021-03-19 21:44:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594184,https://inaturalist-open-data.s3.amazonaws.com/photos/116587598/medium.jpeg,Sticky,1,0,FALSE,"Bay Point, CA 94565, USA",37.95111306,-121.8603811,7,,,,Contra Costa,narrowleaf goldenbush,Ericameria linearifolia,narrowleaf goldenbush,Plantae,57971,Asteraceae,Ericameria,Ericameria linearifolia
71594263,3/19/21,2021-03-19 21:57:17 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594263,https://inaturalist-open-data.s3.amazonaws.com/photos/116589325/medium.jpeg,,2,0,FALSE,"Bay Point, CA 94565, USA",37.95241464,-121.8548833,8,,,,Contra Costa,redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
71594334,3/19/21,2021-03-19 22:19:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594334,https://inaturalist-open-data.s3.amazonaws.com/photos/116587892/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95899589,-121.8541862,8,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
71594355,3/19/21,2021-03-19 22:22:26 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594355,https://inaturalist-open-data.s3.amazonaws.com/photos/116587960/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95944747,-121.8544447,9,,,,Contra Costa,Silver Lupine,Lupinus albifrons,Silver Lupine,Plantae,51691,Fabaceae,Lupinus,Lupinus albifrons
71594410,3/19/21,2021-03-19 22:30:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594410,https://inaturalist-open-data.s3.amazonaws.com/photos/116588114/medium.jpeg,,1,0,FALSE,"Antioch, CA 94509, USA",37.96004719,-121.8545405,7,,,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
71594483,3/19/21,2021-03-19 22:36:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594483,https://inaturalist-open-data.s3.amazonaws.com/photos/116588267/medium.jpeg,,2,0,FALSE,"Bay Point, CA 94565, USA",37.96034974,-121.8556609,9,,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
71594510,3/19/21,2021-03-19 22:45:12 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71594510,https://inaturalist-open-data.s3.amazonaws.com/photos/116588302/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.9600687,-121.8583278,10,,gps,,Contra Costa,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
71662551,3/20/21,2021-03-20 21:57:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71662551,https://static.inaturalist.org/photos/116706504/medium.jpg,,2,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa County, US-CA, US",37.95097986,-121.8716503,5,,,,Contra Costa,Warrior's Plume,Pedicularis densiflora,Warrior's Plume,Plantae,49645,Orobanchaceae,Pedicularis,Pedicularis densiflora
71909550,3/23/21,2021-03-23 18:47:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71909550,https://inaturalist-open-data.s3.amazonaws.com/photos/117152086/medium.jpeg,,1,0,FALSE,"Antioch, CA 94509, USA",37.97191034,-121.8663614,643,,gps,,Contra Costa,Warrior's Plume,Pedicularis densiflora,Warrior's Plume,Plantae,49645,Orobanchaceae,Pedicularis,Pedicularis densiflora
71913259,3/23/21,2021-03-23 21:44:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71913259,https://inaturalist-open-data.s3.amazonaws.com/photos/117158882/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.952351,-121.868941,,,gps,,Contra Costa,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
71913343,3/23/21,2021-03-23 21:32:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71913343,https://inaturalist-open-data.s3.amazonaws.com/photos/117158962/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.9539261,-121.8672555,,,gps,,Contra Costa,Warrior's Plume,Pedicularis densiflora,Warrior's Plume,Plantae,49645,Orobanchaceae,Pedicularis,Pedicularis densiflora
71913398,3/23/21,2021-03-23 21:09:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71913398,https://inaturalist-open-data.s3.amazonaws.com/photos/117159044/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.955298,-121.8642162,,,gps,,Contra Costa,common chickweed,Stellaria media,common chickweed,Plantae,53298,Caryophyllaceae,Stellaria,Stellaria media
71913447,3/23/21,2021-03-23 21:07:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71913447,https://inaturalist-open-data.s3.amazonaws.com/photos/117159163/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.95530897,-121.864211,,,gps,,Contra Costa,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
71913573,3/23/21,2021-03-23 21:54:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71913573,https://inaturalist-open-data.s3.amazonaws.com/photos/117159465/medium.jpeg,,1,0,FALSE,"Bay Point, CA 94565, USA",37.951113,-121.8688905,,,gps,,Contra Costa,Mount Diablo manzanita,Arctostaphylos auriculata,Mount Diablo manzanita,Plantae,48023,Ericaceae,Arctostaphylos,Arctostaphylos auriculata
71994531,3/24/21,2021-03-24 20:16:25 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71994531,https://inaturalist-open-data.s3.amazonaws.com/photos/117306486/medium.jpg,,1,0,FALSE,"California, US",37.9526386,-121.8691314,5,,,,Contra Costa,Mount Diablo manzanita,Arctostaphylos auriculata,Mount Diablo manzanita,Plantae,48023,Ericaceae,Arctostaphylos,Arctostaphylos auriculata
71994850,3/24/21,2021-03-24 19:35:19 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/71994850,https://inaturalist-open-data.s3.amazonaws.com/photos/117307084/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Clayton, CA, US",37.95606167,-121.8748333,5,,,,Contra Costa,dot-seed plantain,Plantago erecta,dot-seed plantain,Plantae,53177,Plantaginaceae,Plantago,Plantago erecta
